analysis,perm_id,outcome,outcome_label,exposure,exposure_label,n,beta,se,p_value,effect
Permuted exposure,590,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4112,-0.0013950574122091654,0.02242170150589689,0.9508466917854017,-0.0013950574122091654
Permuted exposure,591,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-0.023923116357901852,0.024700881480616887,0.34108044945366567,-2.363922695546372
Permuted exposure,591,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1966,0.006426678375267882,0.05026627961220755,0.899148047984197,0.644737378322735
Permuted exposure,591,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,0.009075605460053721,0.013156491493949244,0.49641916213178816,0.009075605460053721
Permuted exposure,591,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,-0.01768551098581639,0.02511643027666151,0.4873740892718441,-0.01768551098581639
Permuted exposure,592,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1940,-0.00709413881203547,0.022709667842208785,0.7570632798412263,-0.7069034808134034
Permuted exposure,592,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,-0.024007206683168757,0.03552980481032642,0.5045891132495401,-2.372132599853083
Permuted exposure,592,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,7.749546646236728e-5,0.014969697904171237,0.995909028754967,7.749546646236728e-5
Permuted exposure,592,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.010298086591872995,0.021229495364204824,0.6315295014681126,-0.010298086591872995
Permuted exposure,593,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,-0.015326116057301472,0.0296847069520201,0.6097009235534565,-1.5209268840219003
Permuted exposure,593,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,-0.009830810261430028,0.03599070825847352,0.7866748595752824,-0.9782645807318247
Permuted exposure,593,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.01566895290766307,0.022156486364952325,0.4857362469243457,-0.01566895290766307
Permuted exposure,593,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,0.024145268145498416,0.023344821769714794,0.3101771351229438,0.024145268145498416
Permuted exposure,594,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,0.020220175255877604,0.025894070614588205,0.4414252099626219,2.042598784788119
Permuted exposure,594,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,-0.04601203696425942,0.04703436523116855,0.3360344693581401,-4.496953354606347
Permuted exposure,594,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,0.01616761883861824,0.016130005325135956,0.32542116945670585,0.01616761883861824
Permuted exposure,594,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,0.001527493775365163,0.02374990801755599,0.9491926137152342,0.001527493775365163
Permuted exposure,595,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1955,0.01275622669313694,0.02432481215480072,0.6041191711827721,1.2837934410613538
Permuted exposure,595,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,-0.09617178012180537,0.04863060700781904,0.05754738148558284,-9.16920265877329
Permuted exposure,595,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,-0.008661957606135036,0.016893961878873563,0.6124724690402763,-0.008661957606135036
Permuted exposure,595,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,-0.01714352386878002,0.021319793193765493,0.42835522873708776,-0.01714352386878002
Permuted exposure,596,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1948,0.012480077015102809,0.027001898670317447,0.6475146572008632,1.2558278156394875
Permuted exposure,596,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1980,0.053092132919430844,0.03328217606559575,0.12150656268103799,5.45267972762824
Permuted exposure,596,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,-0.008910004651218672,0.014729087100019118,0.5504719373507991,-0.008910004651218672
Permuted exposure,596,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.032558374981681515,0.021612663644998982,0.1435633508593686,-0.032558374981681515
Permuted exposure,597,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,0.02271658787368479,0.02346071066918031,0.3411934941071002,2.297657449320445
Permuted exposure,597,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1966,0.004332434900373941,0.034302064984328015,0.900364135832239,0.4341833464444278
Permuted exposure,597,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,0.012895112488499467,0.019371703557452057,0.5114866118354633,0.012895112488499467
Permuted exposure,597,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,0.05837342785356216,0.020397348831849745,0.00788330544774967,0.05837342785356216
Permuted exposure,598,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1957,-0.059329814197004775,0.02832609831657343,0.045384857247123905,-5.760409765201935
Permuted exposure,598,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1985,0.029305710619670376,0.04704553002850244,0.5382038463445288,2.9739348615202
Permuted exposure,598,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,-5.728434769463818e-4,0.016957066002550505,0.9733090108604693,-5.728434769463818e-4
Permuted exposure,598,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,-0.018096961863537764,0.02837517221871209,0.5289926327749972,-0.018096961863537764
Permuted exposure,599,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1941,-0.018994904696798598,0.022518308178819064,0.4060801556734105,-1.8815638338111618
Permuted exposure,599,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,0.021428131936610098,0.03647761862871693,0.5614597832218011,2.1659363019009614
Permuted exposure,599,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,-0.009227347436774891,0.014745379764409754,0.5369150541747671,-0.009227347436774891
Permuted exposure,599,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4108,0.0035476944208702034,0.024165258497344022,0.884372950464618,0.0035476944208702034
Permuted exposure,600,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,0.024529325443460537,0.024387138775863924,0.3231108596009108,2.4832644338302456
Permuted exposure,600,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,0.06582153895298468,0.04023950569076474,0.11270232879504566,6.803609731721294
Permuted exposure,600,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,-0.013559874463023334,0.018437800062537157,0.46865510344359795,-0.013559874463023334
Permuted exposure,600,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,0.010615876760164445,0.026524646404852265,0.6921385071910601,0.010615876760164445
Permuted exposure,601,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,0.017812836544141262,0.027478536091721382,0.5221072179732176,1.7972431320598226
Permuted exposure,601,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1967,-0.004970603585850514,0.03902938052660058,0.8995380894060366,-0.49582705784716463
Permuted exposure,601,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,-6.036121334661641e-4,0.019214654425012932,0.9751791647545329,-6.036121334661641e-4
Permuted exposure,601,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,0.009211448972323295,0.013885913738596841,0.5127204645843109,0.009211448972323295
Permuted exposure,602,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1956,0.005507741990980146,0.02904660870014087,0.8509768686071564,0.5522937486713841
Permuted exposure,602,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,-0.07110744433929457,0.045801896852916725,0.13138894806053958,-6.863818280364686
Permuted exposure,602,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,0.015327700402637279,0.018881183217182036,0.42427798282431195,0.015327700402637279
Permuted exposure,602,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,-0.023619215686957865,0.017524069529543624,0.18891861174162214,-0.023619215686957865
Permuted exposure,603,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1947,0.06073587652987154,0.0253096317925029,0.02330439964260591,6.26182147088763
Permuted exposure,603,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,0.0396191748937432,0.03241600905223283,0.23146955534859703,4.041448278236182
Permuted exposure,603,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,-0.015070265877754094,0.011605739854471265,0.20550917845801048,-0.015070265877754094
Permuted exposure,603,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,0.007286221938580281,0.02271831948890748,0.750891716268704,0.007286221938580281
Permuted exposure,604,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1948,8.103463262667858e-4,0.025455371555334047,0.9748302723602709,0.08106747455560726
Permuted exposure,604,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,0.015375444609019186,0.033860011204599534,0.6531454577087821,1.549425489681422
Permuted exposure,604,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,0.006134550529181541,0.012310878089682977,0.6224595488676191,0.006134550529181541
Permuted exposure,604,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,0.027378440646192846,0.024476817335989307,0.2731873434218155,0.027378440646192846
Permuted exposure,605,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.01445226755637271,0.022823874435713168,0.5317359009915282,1.4557206500937836
Permuted exposure,605,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1970,-0.03662644358497274,0.030998118193377437,0.2469754607941837,-3.596381000240334
Permuted exposure,605,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,0.011632954289282961,0.01416488822527911,0.41896931980902596,0.011632954289282961
Permuted exposure,605,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4108,-0.022472480977828987,0.026765151838113368,0.40849626229728275,-0.022472480977828987
Permuted exposure,606,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1943,-0.03194669531766098,0.021692174792614014,0.1519771045722232,-3.1441790609124887
Permuted exposure,606,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,0.056816100993536456,0.03913458975753298,0.15728726415279773,5.84611425439423
Permuted exposure,606,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.03959932973210422,0.013369067972486689,0.006452779310137191,-0.03959932973210422
Permuted exposure,606,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,3.2965393570341136e-4,0.017094110701546875,0.9847507975985167,3.2965393570341136e-4
Permuted exposure,607,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1939,0.029197600326721154,0.02685569836116666,0.2862177925531332,2.9628029210057027
Permuted exposure,607,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1970,-0.004203641821078458,0.03680087381984418,0.9098452787652173,-0.41948188859477487
Permuted exposure,607,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.008138030326715982,0.02442865655862886,0.7417042117353465,0.008138030326715982
Permuted exposure,607,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.03490694631375519,0.02137627435771037,0.11408333136420735,-0.03490694631375519
Permuted exposure,608,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-0.005827362644597631,0.021847374952818008,0.7916312412894221,-0.5810416499990589
Permuted exposure,608,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,-0.03844296260537804,0.031291392125973046,0.2291185765437442,-3.7713410505494593
Permuted exposure,608,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.012337944971819677,0.016891936489542278,0.47167378890583955,-0.012337944971819677
Permuted exposure,608,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.0148022989560281,0.02222553138096192,0.5110590241670814,-0.0148022989560281
Permuted exposure,609,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1957,-0.07360818654570336,0.02180407413118008,0.0021734182601453934,-7.096436880132073
Permuted exposure,609,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1970,0.018242784791636896,0.04707225480708123,0.7011800570439508,1.8410200885828454
Permuted exposure,609,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,-0.008213551877448166,0.01794230128489395,0.6509162746620941,-0.008213551877448166
Permuted exposure,609,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4095,-0.005274316951037093,0.01985508540561759,0.792533854939024,-0.005274316951037093
Permuted exposure,610,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.0116547911638295,0.026544742478616535,0.6639862067040895,-1.1587137171415796
Permuted exposure,610,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,0.01735679291011607,0.0536492607294574,0.7486204315491887,1.7508297314404953
Permuted exposure,610,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,-0.027494047022768024,0.013347489569632068,0.049552914393179,-0.027494047022768024
Permuted exposure,610,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4094,0.005836053239183281,0.02774087388327816,0.8348965741239802,0.005836053239183281
Permuted exposure,611,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-0.024604608179157664,0.02015254043529743,0.23229872853624034,-2.4304382162228633
Permuted exposure,611,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1978,0.03909530982554391,0.037985231458203865,0.31188266004031595,3.986958871632851
Permuted exposure,611,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,-0.004206920363990224,0.014902436025569942,0.779950476165713,-0.004206920363990224
Permuted exposure,611,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.0026463528517311477,0.03428469219198772,0.939043471971025,-0.0026463528517311477
Permuted exposure,612,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,0.005327217454367691,0.02537624765055771,0.8352429452498089,0.5341432307933047
Permuted exposure,612,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,-0.012556297508664794,0.038706990394987775,0.7479684487954696,-1.2477796110909156
Permuted exposure,612,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.018767044806529493,0.016135921979283645,0.255368966052547,0.018767044806529493
Permuted exposure,612,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,0.019326237619484644,0.017244823448476516,0.2722860649552891,0.019326237619484644
Permuted exposure,613,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1959,0.03075743316435458,0.019424844089371177,0.12455991531401224,3.123533005499479
Permuted exposure,613,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,-0.06646666433262352,0.04874768632556616,0.18322213690855566,-6.430589267603837
Permuted exposure,613,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.00821897575695266,0.01538408867763475,0.5977064527840017,-0.00821897575695266
Permuted exposure,613,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,-0.0564993884931506,0.027081006544423573,0.04652703572206666,-0.0564993884931506
Permuted exposure,614,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-7.455540356665752e-4,0.02385043185386257,0.9752843017711226,-0.07452761793130813
Permuted exposure,614,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,0.11558680500603989,0.03379002557617518,0.0018762337673262639,12.253195171204956
Permuted exposure,614,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,0.0293216824209239,0.017248513587305225,0.10107397907290108,0.0293216824209239
Permuted exposure,614,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,0.01971691983293791,0.01965782261352738,0.3247627074285566,0.01971691983293791
Permuted exposure,615,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1959,-5.592387353204486e-4,0.026525753999867493,0.9833290848294839,-0.05590823904849662
Permuted exposure,615,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,0.0246015401287952,0.04540379263196322,0.5920687194170622,2.4906654977529197
Permuted exposure,615,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,2.706538044432768e-4,0.014138466812747334,0.9848731167271378,2.706538044432768e-4
Permuted exposure,615,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4109,-0.006419726593559966,0.01786473556731387,0.7221271162791415,-0.006419726593559966
Permuted exposure,616,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,0.011533669392099245,0.026612687866677892,0.6680521947254675,1.160043860803106
Permuted exposure,616,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,-0.02683271358391009,0.045309775241290345,0.5583022093098713,-2.647591474161526
Permuted exposure,616,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-8.019600180379564e-4,0.015888948886189126,0.9601313727413263,-8.019600180379564e-4
Permuted exposure,616,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.05140097803560536,0.02890605043967814,0.08663450722040485,-0.05140097803560536
Permuted exposure,617,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,0.029273063441413297,0.025316331469658025,0.2573327139585184,2.9705731079891162
Permuted exposure,617,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,0.03463431363573023,0.0450622573032972,0.448352169601267,3.5241066030014645
Permuted exposure,617,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,0.02607676595012809,0.017692605317896064,0.15251966395005737,0.02607676595012809
Permuted exposure,617,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,0.011437019861180318,0.021511582195128078,0.5993035417940241,0.011437019861180318
Permuted exposure,618,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.01703971994377578,0.029913555780507174,0.5734694713127362,1.7185724082627862
Permuted exposure,618,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1982,-0.04111261699183278,0.050775595932892006,0.4247111662442611,-4.02789570351596
Permuted exposure,618,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.009057839295807772,0.014704837553239982,0.5432653227204608,0.009057839295807772
Permuted exposure,618,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4109,0.011852348270871362,0.025994918807883936,0.6520730806876316,0.011852348270871362
Permuted exposure,619,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,0.024042063989260405,0.02500197945773482,0.34447867483194516,2.433340453374444
Permuted exposure,619,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,-0.07880806937191369,0.03623330318182798,0.03792635113284698,-7.57827069711503
Permuted exposure,619,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,-7.174304946589756e-4,0.01684713746413058,0.9663579383145394,-7.174304946589756e-4
Permuted exposure,619,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,-0.010284807087121683,0.023973610882945515,0.6713230602262186,-0.010284807087121683
Permuted exposure,620,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,0.053637244914081644,0.026551667493582877,0.053032833287480034,5.510178918541353
Permuted exposure,620,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1979,-0.02564143898108702,0.0446429955715783,0.5701487634203641,-2.531548916808668
